exergue;exergue;NOM;m;s
exerça;exercer;VER;;
exerçai;exercer;VER;;
exerçaient;exercer;VER;;
exerçais;exercer;VER;;
exerçait;exercer;VER;;
exerçant;exercer;VER;;
exerçant;exerçant;ADJ;m;s
exerçassent;exercer;VER;;
exerçons;exercer;VER;;
exerçât;exercer;VER;;
exfiltration;exfiltration;NOM;f;s
exfiltrer;exfiltrer;VER;;
exfiltré;exfiltrer;VER;m;s
exfoliant;exfoliant;ADJ;m;s
exfolier;exfolier;VER;;
exfolions;exfolier;VER;;
exfoliée;exfolier;VER;f;s
exhala;exhaler;VER;;
exhalaient;exhaler;VER;;
exhalaison;exhalaison;NOM;f;s
exhalaisons;exhalaison;NOM;f;p
exhalait;exhaler;VER;;
exhalant;exhalant;ADJ;m;s
exhalant;exhaler;VER;;
exhalation;exhalation;NOM;f;s
exhale;exhaler;VER;;
exhalent;exhaler;VER;;
exhaler;exhaler;VER;;
exhaleraient;exhaler;VER;;
exhalâmes;exhaler;VER;;
exhalât;exhaler;VER;;
exhalé;exhaler;VER;m;s
exhalée;exhaler;VER;f;s
exhaussait;exhausser;VER;;
exhausse;exhausser;VER;;
exhaussement;exhaussement;NOM;m;s
exhausser;exhausser;VER;;
exhaussé;exhausser;VER;m;s
exhaussée;exhausser;VER;f;s
exhaustif;exhaustif;ADJ;m;s
exhaustifs;exhaustif;ADJ;m;p
exhaustion;exhaustion;NOM;f;s
exhaustive;exhaustif;ADJ;f;s
exhaustivement;exhaustivement;ADV;;
exhaustivité;exhaustivité;NOM;f;s
exhiba;exhiber;VER;;
exhibai;exhiber;VER;;
exhibaient;exhiber;VER;;
exhibais;exhiber;VER;;
exhibait;exhiber;VER;;
exhibant;exhiber;VER;;
exhibe;exhiber;VER;;
exhibent;exhiber;VER;;
exhiber;exhiber;VER;;
exhibera;exhiber;VER;;
exhiberait;exhiber;VER;;
exhiberas;exhiber;VER;;
exhibez;exhiber;VER;;
exhibions;exhiber;VER;;
exhibition;exhibition;NOM;f;s
exhibitionnisme;exhibitionnisme;NOM;m;s
exhibitionniste;exhibitionniste;NOM;;s
exhibitionnistes;exhibitionniste;NOM;;p
exhibitions;exhibition;NOM;f;p
exhibé;exhiber;VER;m;s
exhibée;exhiber;VER;f;s
exhibées;exhiber;VER;f;p
exhibés;exhiber;VER;m;p
exhorta;exhorter;VER;;
exhortai;exhorter;VER;;
exhortaient;exhorter;VER;;
exhortais;exhorter;VER;;
exhortait;exhorter;VER;;
exhortant;exhorter;VER;;
exhortation;exhortation;NOM;f;s
exhortations;exhortation;NOM;f;p
exhorte;exhorter;VER;;
exhortent;exhorter;VER;;
exhorter;exhorter;VER;;
exhortions;exhorter;VER;;
exhortons;exhorter;VER;;
exhortâmes;exhorter;VER;;
exhorté;exhorter;VER;m;s
exhuma;exhumer;VER;;
exhumaient;exhumer;VER;;
exhumais;exhumer;VER;;
exhumait;exhumer;VER;;
exhumant;exhumer;VER;;
exhumation;exhumation;NOM;f;s
exhume;exhumer;VER;;
exhumer;exhumer;VER;;
exhumera;exhumer;VER;;
exhumeront;exhumer;VER;;
exhumé;exhumer;VER;m;s
exhumée;exhumer;VER;f;s
exhumées;exhumer;VER;f;p
exhumés;exhumer;VER;m;p
exige;exiger;VER;;
exigea;exiger;VER;;
exigeai;exiger;VER;;
exigeaient;exiger;VER;;
exigeais;exiger;VER;;
exigeait;exiger;VER;;
exigeant;exigeant;ADJ;m;s
exigeant;exiger;VER;;
exigeante;exigeant;ADJ;f;s
exigeantes;exigeant;ADJ;f;p
exigeants;exigeant;ADJ;m;p
exigeassent;exiger;VER;;
exigence;exigence;NOM;f;s
exigences;exigence;NOM;f;p
exigent;exiger;VER;;
exigeons;exiger;VER;;
exiger;exiger;VER;;
exigera;exiger;VER;;
exigerai;exiger;VER;;
exigeraient;exiger;VER;;
exigerais;exiger;VER;;
exigerait;exiger;VER;;
exigerez;exiger;VER;;
exigeriez;exiger;VER;;
exigerions;exiger;VER;;
exigerons;exiger;VER;;
exigeront;exiger;VER;;
exiges;exiger;VER;;
exigez;exiger;VER;;
exigible;exigible;ADJ;m;s
exigiez;exiger;VER;;
exigu;exigu;ADJ;m;s
exigus;exigu;ADJ;m;p
exiguë;exigu;ADJ;f;s
exiguës;exigu;ADJ;f;p
exiguïté;exiguïté;NOM;f;s
exigèrent;exiger;VER;;
exigé;exiger;VER;m;s
exigée;exiger;VER;f;s
exigées;exiger;VER;f;p
exigés;exiger;VER;m;p
exil;exil;NOM;m;s
exila;exiler;VER;;
exilaient;exiler;VER;;
exilait;exiler;VER;;
exilant;exiler;VER;;
exile;exiler;VER;;
exilent;exiler;VER;;
exiler;exiler;VER;;
exiles;exiler;VER;;
exilez;exiler;VER;;
exils;exil;NOM;m;p
exilât;exiler;VER;;
exilé;exiler;VER;m;s
exilé;exilé;ADJ;m;s
exilé;exilé;NOM;m;s
exilée;exiler;VER;f;s
exilée;exilé;ADJ;f;s
exilée;exilé;NOM;f;s
exilées;exiler;VER;f;p
exilées;exilé;ADJ;f;p
exilées;exilé;NOM;f;p
exilés;exiler;VER;m;p
exilés;exilé;ADJ;m;p
exilés;exilé;NOM;m;p
exista;exister;VER;;
existai;exister;VER;;
existaient;exister;VER;;
existais;exister;VER;;
existait;exister;VER;;
existant;existant;ADJ;m;s
existant;exister;VER;;
existante;existant;ADJ;f;s
existantes;existant;ADJ;f;p
existants;existant;ADJ;m;p
existe;exister;VER;;
existence;existence;NOM;f;s
existences;existence;NOM;f;p
existent;exister;VER;;
existentialisme;existentialisme;NOM;m;s
existentialiste;existentialiste;ADJ;m;s
existentialiste;existentialiste;NOM;;s
existentialistes;existentialiste;ADJ;f;p
existentialistes;existentialiste;NOM;;p
existentiel;existentiel;ADJ;m;s
existentielle;existentiel;ADJ;f;s
existentielles;existentiel;ADJ;f;p
exister;exister;VER;;
existera;exister;VER;;
existerai;exister;VER;;
existeraient;exister;VER;;
existerais;exister;VER;;
existerait;exister;VER;;
existeras;exister;VER;;
existeriez;exister;VER;;
existerions;exister;VER;;
existerons;exister;VER;;
existeront;exister;VER;;
existes;exister;VER;;
existez;exister;VER;;
existiez;exister;VER;;
existions;exister;VER;;
existons;exister;VER;;
existât;exister;VER;;
existèrent;exister;VER;;
existé;exister;VER;m;s
existée;exister;VER;f;s
existés;exister;VER;m;p
exit;exit;NOM;m;s
exit;exit;VER;;
exo;exo;NOM;m;s
exobiologie;exobiologie;NOM;f;s
exocet;exocet;NOM;m;s
exode;exode;NOM;m;s
exodes;exode;NOM;m;p
exogamie;exogamie;NOM;f;s
exogamique;exogamique;ADJ;m;s
exogène;exogène;ADJ;f;s
exonérait;exonérer;VER;;
exonération;exonération;NOM;f;s
exonérer;exonérer;VER;;
exonérera;exonérer;VER;;
exonérées;exonérer;VER;f;p
exophtalmique;exophtalmique;ADJ;m;s
exorable;exorable;ADJ;;s
exorbitaient;exorbiter;VER;;
exorbitait;exorbiter;VER;;
exorbitant;exorbitant;ADJ;m;s
exorbitante;exorbitant;ADJ;f;s
exorbitantes;exorbitant;ADJ;f;p
exorbitants;exorbitant;ADJ;m;p
exorbiter;exorbiter;VER;;
exorbité;exorbité;ADJ;m;s
exorbitées;exorbiter;VER;f;p
exorbitées;exorbité;ADJ;f;p
exorbités;exorbiter;VER;m;p
exorbités;exorbité;ADJ;m;p
exorcisa;exorciser;VER;;
exorcisait;exorciser;VER;;
exorcisant;exorciser;VER;;
exorcise;exorciser;VER;;
exorcisent;exorciser;VER;;
exorciser;exorciser;VER;;
exorciserait;exorciser;VER;;
exorcisez;exorciser;VER;;
exorcisions;exorciser;VER;;
exorcisme;exorcisme;NOM;m;s
exorcismes;exorcisme;NOM;m;p
exorciste;exorciste;NOM;;s
exorcistes;exorciste;NOM;;p
exorcisé;exorciser;VER;m;s
exorcisée;exorciser;VER;f;s
exorcisées;exorciser;VER;f;p
exorcisés;exorciser;VER;m;p
exorde;exorde;NOM;m;s
exordes;exorde;NOM;m;p
exos;exo;NOM;m;p
exosphère;exosphère;NOM;f;s
exosquelette;exosquelette;NOM;m;s
exostose;exostose;NOM;f;s
exostoses;exostose;NOM;f;p
exothermique;exothermique;ADJ;f;s
exotique;exotique;ADJ;;s
exotiquement;exotiquement;ADV;;
exotiques;exotique;ADJ;;p
exotisme;exotisme;NOM;m;s
expansible;expansible;ADJ;;s
expansif;expansif;ADJ;m;s
expansifs;expansif;ADJ;m;p
expansion;expansion;NOM;f;s
expansionnisme;expansionnisme;NOM;m;s
expansionniste;expansionniste;ADJ;f;s
expansionniste;expansionniste;NOM;;s
expansionnistes;expansionniste;NOM;;p
expansive;expansif;ADJ;f;s
expansives;expansif;ADJ;f;p
expansé;expansé;ADJ;m;s
expatriait;expatrier;VER;;
expatriation;expatriation;NOM;f;s
expatrier;expatrier;VER;;
expatrièrent;expatrier;VER;;
expatrié;expatrier;VER;m;s
expatrié;expatrié;ADJ;m;s
expatrié;expatrié;NOM;m;s
expatriée;expatrier;VER;f;s
expatriés;expatrié;NOM;m;p
expectatif;expectatif;ADJ;m;s
expectation;expectation;NOM;f;s
expectative;expectative;NOM;f;s
expectatives;expectative;NOM;f;p
expectora;expectorer;VER;;
expectorant;expectorant;NOM;m;s
expectorant;expectorer;VER;;
expectoration;expectoration;NOM;f;s
expectorer;expectorer;VER;;
expectoré;expectorer;VER;m;s
expectorées;expectorer;VER;f;p
expert;expert;ADJ;m;s
expert;expert;NOM;m;s
expert-comptable;expert-comptable;NOM;m;s
experte;expert;ADJ;f;s
expertement;expertement;ADV;;
expertes;expert;ADJ;f;p
expertisaient;expertiser;VER;;
expertisait;expertiser;VER;;
expertisant;expertiser;VER;;
expertise;expertise;NOM;f;s
expertise;expertiser;VER;;
expertiser;expertiser;VER;;
expertises;expertise;NOM;f;p
experts;expert;ADJ;m;p
experts;expert;NOM;m;p
expiaient;expier;VER;;
expiait;expier;VER;;
expiant;expier;VER;;
expiation;expiation;NOM;f;s
expiatoire;expiatoire;ADJ;;s
expiatoires;expiatoire;ADJ;;p
expiatrice;expiateur;ADJ;f;s
expie;expier;VER;;
expier;expier;VER;;
expieras;expier;VER;;
expira;expirer;VER;;
expirais;expirer;VER;;
expirait;expirer;VER;;
expirant;expirant;ADJ;m;s
expirant;expirer;VER;;
expirante;expirant;ADJ;f;s
expirantes;expirant;ADJ;f;p
expiration;expiration;NOM;f;s
expirations;expiration;NOM;f;p
expire;expirer;VER;;
expirent;expirer;VER;;
expirer;expirer;VER;;
expirera;expirer;VER;;
expirerait;expirer;VER;;
expirez;expirer;VER;;
expirons;expirer;VER;;
expiré;expirer;VER;m;s
expirée;expirer;VER;f;s
expirés;expirer;VER;m;p
expié;expier;VER;m;s
expiée;expier;VER;f;s
expiés;expier;VER;m;p
explicable;explicable;ADJ;;s
explicables;explicable;ADJ;m;p
explicatif;explicatif;ADJ;m;s
explicatifs;explicatif;ADJ;m;p
explication;explication;NOM;f;s
explications;explication;NOM;f;p
explicative;explicatif;ADJ;f;s
explicatives;explicatif;ADJ;f;p
explicitant;expliciter;VER;;
explicite;explicite;ADJ;;s
explicite;expliciter;VER;;
explicitement;explicitement;ADV;;
expliciter;expliciter;VER;;
explicites;explicite;ADJ;;p
expliqua;expliquer;VER;;
expliquai;expliquer;VER;;
expliquaient;expliquer;VER;;
expliquais;expliquer;VER;;
expliquait;expliquer;VER;;
expliquant;expliquer;VER;;
explique;expliquer;VER;;
expliquent;expliquer;VER;;
expliquer;expliquer;VER;;
expliquera;expliquer;VER;;
expliquerai;expliquer;VER;;
expliqueraient;expliquer;VER;;
expliquerais;expliquer;VER;;
expliquerait;expliquer;VER;;
expliqueras;expliquer;VER;;
expliquerez;expliquer;VER;;
expliqueriez;expliquer;VER;;
expliquerons;expliquer;VER;;
expliqueront;expliquer;VER;;
expliques;expliquer;VER;;
expliquez;expliquer;VER;;
expliquiez;expliquer;VER;;
expliquions;expliquer;VER;;
expliquons;expliquer;VER;;
expliquâmes;expliquer;VER;;
expliquât;expliquer;VER;;
expliquèrent;expliquer;VER;;
expliqué;expliquer;VER;m;s
expliquée;expliquer;VER;f;s
expliquées;expliquer;VER;f;p
expliqués;expliquer;VER;m;p
exploit;exploit;NOM;m;s
exploita;exploiter;VER;;
exploitable;exploitable;ADJ;;s
exploitables;exploitable;ADJ;;p
exploitai;exploiter;VER;;
exploitaient;exploiter;VER;;
exploitais;exploiter;VER;;
exploitait;exploiter;VER;;
exploitant;exploitant;ADJ;m;s
exploitant;exploitant;NOM;m;s
exploitant;exploiter;VER;;
exploitante;exploitant;NOM;f;s
exploitants;exploitant;NOM;m;p
exploitation;exploitation;NOM;f;s
exploitations;exploitation;NOM;f;p
exploite;exploiter;VER;;
exploitent;exploiter;VER;;
exploiter;exploiter;VER;;
exploitera;exploiter;VER;;
exploiterais;exploiter;VER;;
exploiterait;exploiter;VER;;
exploiteront;exploiter;VER;;
exploites;exploiter;VER;;
exploiteur;exploiteur;NOM;m;s
exploiteurs;exploiteur;NOM;m;p
exploiteuses;exploiteur;NOM;f;p
exploitez;exploiter;VER;;
exploitions;exploiter;VER;;
exploitons;exploiter;VER;;
exploits;exploit;NOM;m;p
exploitât;exploiter;VER;;
exploitèrent;exploiter;VER;;
exploité;exploiter;VER;m;s
exploité;exploité;ADJ;m;s
exploité;exploité;NOM;m;s
exploitée;exploiter;VER;f;s
exploitée;exploité;ADJ;f;s
exploitées;exploiter;VER;f;p
exploitées;exploité;ADJ;f;p
exploitées;exploité;NOM;f;p
exploités;exploiter;VER;m;p
exploités;exploité;ADJ;m;p
exploités;exploité;NOM;m;p
explora;explorer;VER;;
explorai;explorer;VER;;
exploraient;explorer;VER;;
explorais;explorer;VER;;
explorait;explorer;VER;;
explorant;explorer;VER;;
explorateur;explorateur;ADJ;m;s
explorateur;explorateur;NOM;m;s
explorateurs;explorateur;ADJ;m;p
explorateurs;explorateur;NOM;m;p
exploration;exploration;NOM;f;s
explorations;exploration;NOM;f;p
exploratoire;exploratoire;ADJ;f;s
exploratoires;exploratoire;ADJ;f;p
exploratrice;explorateur;ADJ;f;s
exploratrice;explorateur;NOM;f;s
exploratrices;explorateur;ADJ;f;p
explore;explorer;VER;;
explorent;explorer;VER;;
explorer;explorer;VER;;
explorera;explorer;VER;;
explorerai;explorer;VER;;
explorerez;explorer;VER;;
explorerons;explorer;VER;;
exploreur;exploreur;NOM;m;s
explorez;explorer;VER;;
explorions;explorer;VER;;
explorons;explorer;VER;;
explorèrent;explorer;VER;;
exploré;explorer;VER;m;s
explorée;explorer;VER;f;s
explorées;explorer;VER;f;p
explorés;explorer;VER;m;p
explosa;exploser;VER;;
explosai;exploser;VER;;
explosaient;exploser;VER;;
explosais;exploser;VER;;
explosait;exploser;VER;;
explosant;exploser;VER;;
explose;exploser;VER;;
explosent;exploser;VER;;
exploser;exploser;VER;;
explosera;exploser;VER;;
exploserai;exploser;VER;;
exploseraient;exploser;VER;;
exploserais;exploser;VER;;
exploserait;exploser;VER;;
exploseras;exploser;VER;;
exploserez;exploser;VER;;
exploseront;exploser;VER;;
exploses;exploser;VER;;
exploseur;exploseur;NOM;m;s
explosez;exploser;VER;;
explosif;explosif;ADJ;m;s
explosif;explosif;NOM;m;s
explosifs;explosif;ADJ;m;p
explosifs;explosif;NOM;m;p
explosion;explosion;NOM;f;s
explosions;exploser;VER;;
explosions;explosion;NOM;f;p
explosive;explosif;ADJ;f;s
explosive;explosif;NOM;f;s
explosives;explosif;ADJ;f;p
explosons;exploser;VER;;
explosât;exploser;VER;;
explosèrent;exploser;VER;;
explosé;exploser;VER;m;s
explosée;exploser;VER;f;s
explosées;exploser;VER;f;p
explosés;exploser;VER;m;p
explétif;explétif;NOM;m;s
explétive;explétif;ADJ;f;s
expo;expo;NOM;f;s
exponentiel;exponentiel;ADJ;m;s
exponentielle;exponentiel;ADJ;f;s
exponentiellement;exponentiellement;ADV;;
exponentielles;exponentiel;ADJ;f;p
export;export;NOM;m;s
exporta;exporter;VER;;
exportaient;exporter;VER;;
exportant;exporter;VER;;
exportateur;exportateur;ADJ;m;s
exportateur;exportateur;NOM;m;s
exportateurs;exportateur;ADJ;m;p
exportateurs;exportateur;NOM;m;p
exportation;exportation;NOM;f;s
exportations;exportation;NOM;f;p
exporte;exporter;VER;;
exporter;exporter;VER;;
exportera;exporter;VER;;
exporterons;exporter;VER;;
exportez;exporter;VER;;
exports;export;NOM;m;p
exporté;exporter;VER;m;s
exportée;exporter;VER;f;s
exportées;exporter;VER;f;p
exportés;exporter;VER;m;p
expos;expo;NOM;f;p
exposa;exposer;VER;;
exposai;exposer;VER;;
exposaient;exposer;VER;;
exposais;exposer;VER;;
exposait;exposer;VER;;
exposant;exposant;NOM;m;s
exposant;exposer;VER;;
expose;exposer;VER;;
exposent;exposer;VER;;
exposer;exposer;VER;;
exposera;exposer;VER;;
exposerai;exposer;VER;;
exposerais;exposer;VER;;
exposerait;exposer;VER;;
exposerez;exposer;VER;;
exposerions;exposer;VER;;
exposeront;exposer;VER;;
exposes;exposer;VER;;
exposez;exposer;VER;;
exposiez;exposer;VER;;
exposition;exposition;NOM;f;s
expositions;exposition;NOM;f;p
exposons;exposer;VER;;
exposâmes;exposer;VER;;
exposèrent;exposer;VER;;
exposé;exposer;VER;m;s
exposé;exposé;ADJ;m;s
exposé;exposé;NOM;m;s
exposée;exposer;VER;f;s
exposée;exposé;ADJ;f;s
exposées;exposer;VER;f;p
exposées;exposé;ADJ;f;p
exposés;exposer;VER;m;p
exposés;exposé;ADJ;m;p
exposés;exposé;NOM;m;p
express;express;ADJ;;
express;express;NOM;m;
expresse;exprès;ADJ;f;s
expresses;exprès;ADJ;f;p
expressif;expressif;ADJ;m;s
expressifs;expressif;ADJ;m;p
expression;expression;NOM;f;s
expressionnisme;expressionnisme;NOM;m;s
expressionniste;expressionniste;ADJ;;s
expressionniste;expressionniste;NOM;;s
expressionnistes;expressionniste;ADJ;;p
expressionnistes;expressionniste;NOM;;p
expressions;expression;NOM;f;p
expressive;expressif;ADJ;f;s
expressivement;expressivement;ADV;;
expressives;expressif;ADJ;f;p
expressément;expressément;ADV;;
exprima;exprimer;VER;;
exprimable;exprimable;ADJ;;s
exprimai;exprimer;VER;;
exprimaient;exprimer;VER;;
exprimais;exprimer;VER;;
exprimait;exprimer;VER;;
exprimant;exprimer;VER;;
exprime;exprimer;VER;;
expriment;exprimer;VER;;
exprimer;exprimer;VER;;
exprimera;exprimer;VER;;
exprimerai;exprimer;VER;;
exprimerais;exprimer;VER;;
exprimerait;exprimer;VER;;
exprimeras;exprimer;VER;;
exprimerez;exprimer;VER;;
exprimeront;exprimer;VER;;
exprimes;exprimer;VER;;
exprimez;exprimer;VER;;
exprimiez;exprimer;VER;;
exprimions;exprimer;VER;;
exprimons;exprimer;VER;;
exprimât;exprimer;VER;;
exprimèrent;exprimer;VER;;
exprimé;exprimer;VER;m;s
exprimée;exprimer;VER;f;s
exprimées;exprimer;VER;f;p
exprimés;exprimer;VER;m;p
expropria;exproprier;VER;;
expropriation;expropriation;NOM;f;s
expropriations;expropriation;NOM;f;p
exproprie;exproprier;VER;;
exproprier;exproprier;VER;;
exproprierait;exproprier;VER;;
exproprié;exproprier;VER;m;s
expropriée;exproprier;VER;f;s
expropriée;exproprié;NOM;f;s
expropriées;exproprier;VER;f;p
expropriés;exproprier;VER;m;p
exprès;exprès;ADJ;m;
exprès;exprès;ADV;;
exprès;exprès;NOM;m;
expulsa;expulser;VER;;
expulsai;expulser;VER;;
expulsaient;expulser;VER;;
expulsais;expulser;VER;;
expulsait;expulser;VER;;
expulsant;expulser;VER;;
expulse;expulser;VER;;
expulsent;expulser;VER;;
expulser;expulser;VER;;
expulsera;expulser;VER;;
expulserai;expulser;VER;;
expulserait;expulser;VER;;
expulseront;expulser;VER;;
expulsez;expulser;VER;;
expulsion;expulsion;NOM;f;s
expulsions;expulsion;NOM;f;p
expulsive;expulsif;ADJ;f;s
expulsons;expulser;VER;;
expulsât;expulser;VER;;
expulsé;expulser;VER;m;s
expulsé;expulsé;ADJ;m;s
expulsé;expulsé;NOM;m;s
expulsée;expulser;VER;f;s
expulsée;expulsé;ADJ;f;s
expulsées;expulser;VER;f;p
expulsées;expulsé;ADJ;f;p
expulsés;expulser;VER;m;p
expulsés;expulsé;ADJ;m;p
expulsés;expulsé;NOM;m;p
expurgeait;expurger;VER;;
expurger;expurger;VER;;
expurgera;expurger;VER;;
expurgé;expurger;VER;m;s
expurgée;expurger;VER;f;s
expurgée;expurgé;ADJ;f;s
expurgés;expurger;VER;m;p
expédia;expédier;VER;;
expédiai;expédier;VER;;
expédiaient;expédier;VER;;
expédiais;expédier;VER;;
expédiait;expédier;VER;;
expédiant;expédier;VER;;
expédie;expédier;VER;;
expédient;expédient;NOM;m;s
expédient;expédier;VER;;
expédient;expédient;ADJ;m;s
expédientes;expédient;ADJ;f;p
expédients;expédient;NOM;m;p
expédier;expédier;VER;;
expédiera;expédier;VER;;
expédierai;expédier;VER;;
expédierait;expédier;VER;;
expédieras;expédier;VER;;
expédieriez;expédier;VER;;
expédierons;expédier;VER;;
expédieront;expédier;VER;;
expédies;expédier;VER;;
expédiez;expédier;VER;;
expédions;expédier;VER;;
expéditeur;expéditeur;ADJ;m;s
expéditeur;expéditeur;NOM;m;s
expéditeurs;expéditeur;ADJ;m;p
expéditeurs;expéditeur;NOM;m;p
expéditif;expéditif;ADJ;m;s
expéditifs;expéditif;ADJ;m;p
expédition;expédition;NOM;f;s
expéditionnaire;expéditionnaire;ADJ;;s
expéditionnaire;expéditionnaire;NOM;;s
expéditionnaires;expéditionnaire;ADJ;f;p
expéditions;expédition;NOM;f;p
expéditive;expéditif;ADJ;f;s
expéditives;expéditif;ADJ;f;p
expéditrice;expéditeur;NOM;f;s
expédié;expédier;VER;m;s
expédiée;expédier;VER;f;s
expédiée;expédiée;NOM;f;s
expédiées;expédier;VER;f;p
expédiées;expédiée;NOM;f;p
expédiés;expédier;VER;m;p
expérience;expérience;NOM;f;s
expériences;expérience;NOM;f;p
expérimenta;expérimenter;VER;;
expérimentai;expérimenter;VER;;
expérimentaient;expérimenter;VER;;
expérimentais;expérimenter;VER;;
expérimentait;expérimenter;VER;;
expérimental;expérimental;ADJ;m;s
expérimentale;expérimental;ADJ;f;s
expérimentalement;expérimentalement;ADV;;
expérimentales;expérimental;ADJ;f;p
expérimentant;expérimenter;VER;;
expérimentateur;expérimentateur;NOM;m;s
expérimentation;expérimentation;NOM;f;s
expérimentations;expérimentation;NOM;f;p
expérimentaux;expérimental;ADJ;m;p
expérimente;expérimenter;VER;;
expérimentent;expérimenter;VER;;
expérimenter;expérimenter;VER;;
expérimenteras;expérimenter;VER;;
expérimentez;expérimenter;VER;;
expérimentiez;expérimenter;VER;;
expérimentons;expérimenter;VER;;
expérimenté;expérimenter;VER;m;s
expérimenté;expérimenté;ADJ;m;s
expérimentée;expérimenter;VER;f;s
expérimentée;expérimenté;ADJ;f;s
expérimentées;expérimenter;VER;f;p
expérimentées;expérimenté;ADJ;f;p
expérimentés;expérimenter;VER;m;p
expérimentés;expérimenté;ADJ;m;p
exquis;exquis;ADJ;m;
exquise;exquis;ADJ;f;s
exquises;exquis;ADJ;f;p
exsangue;exsangue;ADJ;;s
exsangues;exsangue;ADJ;;p
exsudaient;exsuder;VER;;
exsudait;exsuder;VER;;
exsudant;exsuder;VER;;
exsudat;exsudat;NOM;m;s
exsudation;exsudation;NOM;f;s
exsude;exsuder;VER;;
exsuder;exsuder;VER;;
exsudé;exsuder;VER;m;s
extase;extase;NOM;f;s
extases;extase;NOM;f;p
extasia;extasier;VER;;
extasiaient;extasier;VER;;
extasiais;extasier;VER;;
extasiait;extasier;VER;;
extasiant;extasiant;ADJ;m;s
extasiant;extasier;VER;;
extasiantes;extasiant;ADJ;f;p
extasie;extasier;VER;;
extasient;extasier;VER;;
extasier;extasier;VER;;
extasieront;extasier;VER;;
extasiez;extasier;VER;;
extasions;extasier;VER;;
extasiât;extasier;VER;;
extasièrent;extasier;VER;;
extasié;extasier;VER;m;s
extasié;extasié;ADJ;m;s
extasiée;extasier;VER;f;s
extasiée;extasié;ADJ;f;s
extasiées;extasier;VER;f;p
extasiés;extasier;VER;m;p
extasiés;extasié;ADJ;m;p
extatique;extatique;ADJ;;s
extatique;extatique;NOM;;s
extatiquement;extatiquement;ADV;;
extatiques;extatique;ADJ;;p
extenseur;extenseur;ADJ;m;s
extenseur;extenseur;NOM;m;s
extenseurs;extenseur;ADJ;m;p
extenseurs;extenseur;NOM;m;p
extensible;extensible;ADJ;;s
extensibles;extensible;ADJ;m;p
extension;extension;NOM;f;s
extensions;extension;NOM;f;p
extensive;extensif;ADJ;f;s
extermina;exterminer;VER;;
exterminaient;exterminer;VER;;
exterminais;exterminer;VER;;
exterminait;exterminer;VER;;
exterminant;exterminer;VER;;
exterminateur;exterminateur;ADJ;m;s
exterminateur;exterminateur;NOM;m;s
exterminateurs;exterminateur;ADJ;m;p
exterminateurs;exterminateur;NOM;m;p
extermination;extermination;NOM;f;s
exterminations;extermination;NOM;f;p
exterminatrice;exterminateur;ADJ;f;s
exterminatrices;exterminateur;ADJ;f;p
extermine;exterminer;VER;;
exterminent;exterminer;VER;;
exterminer;exterminer;VER;;
exterminera;exterminer;VER;;
exterminerait;exterminer;VER;;
exterminerons;exterminer;VER;;
extermineront;exterminer;VER;;
exterminez;exterminer;VER;;
exterminions;exterminer;VER;;
exterminons;exterminer;VER;;
exterminé;exterminer;VER;m;s
exterminée;exterminer;VER;f;s
exterminées;exterminer;VER;f;p
exterminés;exterminer;VER;m;p
externalité;externalité;NOM;f;s
externat;externat;NOM;m;s
externe;externe;ADJ;;s
externe;externe;NOM;;s
externes;externe;ADJ;;p
externes;externe;NOM;;p
exterritorialité;exterritorialité;NOM;f;s
extincteur;extincteur;ADJ;m;s
extincteur;extincteur;NOM;m;s
extincteurs;extincteur;ADJ;m;p
extincteurs;extincteur;NOM;m;p
extinction;extinction;NOM;f;s
extinctrice;extinctrice;ADJ;f;s
extirpa;extirper;VER;;
extirpaient;extirper;VER;;
extirpais;extirper;VER;;
extirpait;extirper;VER;;
extirpant;extirper;VER;;
extirpation;extirpation;NOM;f;s
extirpe;extirper;VER;;
extirpent;extirper;VER;;
extirper;extirper;VER;;
extirpera;extirper;VER;;
extirperai;extirper;VER;;
extirperais;extirper;VER;;
extirperait;extirper;VER;;
extirpé;extirper;VER;m;s
extirpée;extirper;VER;f;s
extirpées;extirper;VER;f;p
extirpés;extirper;VER;m;p
extorquai;extorquer;VER;;
extorquais;extorquer;VER;;
extorquait;extorquer;VER;;
extorque;extorquer;VER;;
extorquent;extorquer;VER;;
extorquer;extorquer;VER;;
extorqueur;extorqueur;NOM;m;s
extorquez;extorquer;VER;;
extorquèrent;extorquer;VER;;
extorqué;extorquer;VER;m;s
extorquée;extorquer;VER;f;s
extorquées;extorquer;VER;f;p
extorqués;extorquer;VER;m;p
extorsion;extorsion;NOM;f;s
extorsions;extorsion;NOM;f;p
extra;extra;ADJ;;
extra;extra;NOM;m;
extra-dry;extra-dry;NOM;m;
extra-fin;extra-fin;ADJ;m;s
extra-fins;extra-fin;ADJ;m;p
extra-fort;extra-fort;ADJ;m;s
extra-fort;extra-fort;NOM;m;s
extra-forte;extra-fort;ADJ;f;s
extra-lucide;extra-lucide;ADJ;f;s
extra-lucides;extra-lucide;ADJ;;p
extra-muros;extra-muros;ADJ;f;p
extra-muros;extra-muros;ADV;;
extra-sensoriel;extra-sensoriel;ADJ;m;s
extra-sensorielle;extra-sensoriel;ADJ;f;s
extra-souples;extra-souple;ADJ;f;p
extra-terrestre;extra-terrestre;ADJ;;s
extra-terrestre;extra-terrestre;NOM;;s
extra-terrestres;extra-terrestre;ADJ;;p
